avg_confirmed_gain,avg_deaths_gain,avg_recovered_gain,confirmed_per_population_percent,country,deaths_per_population_percent,first_confirmed,first_death,first_recovered,land_area,last_confirmed,last_deaths,last_recovered,max_confirmed_gain,max_deaths_gain,max_recovered_gain,migrants_count,population_density,population_net_change,population_total,recovered_per_population_percent,std_confirmed_gain,std_deaths_gain,std_recovered_gain,urban_population_percent
3.25,,3.25,0.0010997002329954622,Eritrea,,59.0,,87.0,101000.0,39.0,0.0,13.0,7.0,0.0,5.0,-39858.0,35.0,49304.0,3546421.0,0.00036656674433182076,2.261335084333227,,1.2583057392117916,63.0
32.7,2.090909090909091,7.6,0.12325343846939583,Estonia,0.0034676808376710756,36.0,63,53.0,42390.0,1635.0,46.0,228.0,134.0,6.0,22.0,3911.0,31.0,887.0,1326535.0,0.01718763545628272,26.647548418845094,1.341963412640524,5.648313755083199,68.0
4.0,1.0,2.5,0.004826903782568671,Eswatini,8.619471040301199e-05,52.0,85,75.0,17200.0,56.0,1.0,10.0,20.0,1.0,4.0,-8353.0,67.0,12034.0,1160164.0,0.0008619471040301199,4.9923017660270625,,1.2909944487358056,30.0
3.696969696969697,1.5,2.9166666666666665,0.00010612055705846619,Ethiopia,2.6095218948803164e-06,51.0,74,60.0,1000000.0,122.0,3.0,29.0,9.0,2.0,6.0,30000.0,115.0,2884858.0,114963588.0,2.522537831717639e-05,2.3383333873301795,0.7071067811865476,1.8319554050414564,21.0
1.5,,3.3333333333333335,0.0020079313287485567,Fiji,,57.0,,89.0,18270.0,18.0,0.0,10.0,5.0,0.0,5.0,-6202.0,49.0,6492.0,896445.0,0.0011155174048603092,1.1677484162422844,,1.5275252316519465,59.0
82.87037037037037,6.032258064516129,416.6666666666667,0.08076567666296076,Finland,0.003356964437834794,7.0,59,21.0,303890.0,4475.0,186.0,2500.0,267.0,43.0,1400.0,14000.0,18.0,8564.0,5540720.0,0.045120489755844005,60.490462774330716,8.014502983000014,518.1728154454521,86.0
2482.3030303030305,444.078431372549,1194.0,0.2476410377250888,France,0.03469707642967145,2.0,24,21.0,547557.0,161644.0,22648.0,45372.0,26849.0,1440.0,2372.0,36527.0,119.0,143783.0,65273511.0,0.06951058600172434,3792.3732247750454,400.64557120413826,655.1948338244665,82.0
7.04,1.0,4.285714285714286,0.007907503771789441,Gabon,0.0001347869961100473,52.0,58,72.0,257670.0,176.0,3.0,30.0,36.0,1.0,9.0,3260.0,9.0,53155.0,2225734.0,0.0013478699611004729,9.071383576941281,0.0,3.0394235042348474,87.0
1.6666666666666667,1.0,4.0,0.00041379287514875854,Gambia,4.137928751487585e-05,55.0,61,70.0,10120.0,10.0,1.0,8.0,5.0,1.0,6.0,-3087.0,239.0,68962.0,2416668.0,0.0003310343001190068,1.632993161855452,,2.8284271247461903,59.0
9.306122448979592,1.0,4.212121212121212,0.011430957891710223,Georgia,0.00012533945056699807,35.0,73,54.0,69490.0,456.0,5.0,139.0,42.0,1.0,21.0,-10000.0,57.0,-7598.0,3989167.0,0.003484436725762546,7.824118911078351,0.0,3.9111824918876494,58.0
2235.9,131.2888888888889,2386.9565217391305,0.18680548594860816,Germany,0.007014470624931924,5.0,47,22.0,348560.0,156513.0,5877.0,109800.0,6933.0,510.0,10219.0,543822.0,240.0,266897.0,83783942.0,0.13105136542751833,2161.4320142382253,114.62262632066353,2378.9957914728243,76.0
42.63333333333333,1.25,18.333333333333332,0.00411612161578531,Ghana,3.218234257846216e-05,52.0,59,64.0,227540.0,1279.0,10.0,134.0,208.0,2.0,66.0,-10000.0,137.0,655084.0,31072940.0,0.000431243390551393,58.907574206128835,0.4629100498862757,21.891779278989638,57.0
48.19230769230769,3.3333333333333335,64.11111111111111,0.024042857304586544,Greece,0.0012472352153217283,35.0,49,52.0,128900.0,2506.0,130.0,577.0,156.0,10.0,308.0,-16000.0,81.0,-50401.0,10423054.0,0.005535805532620286,37.15839886667403,2.0562271701926798,109.151780155484,85.0
12.128205128205128,1.625,4.5,0.0026401618971835,Guatemala,7.256258914034988e-05,52.0,54,63.0,107160.0,473.0,13.0,45.0,68.0,3.0,15.0,-9215.0,167.0,334096.0,17915568.0,0.0002511781931781342,14.695469203625649,0.7440238091428449,4.006938426723769,52.0
33.2,1.4,13.0,0.007584067214937871,Guinea,5.330167721341877e-05,51.0,84,72.0,245720.0,996.0,7.0,208.0,101.0,2.0,37.0,-4000.0,53.0,361549.0,13132795.0,0.0015838212657701578,27.152697205199363,0.5477225575051661,11.224972160321824,39.0
4.0,1.1666666666666667,4.0,0.009281013842695715,Guyana,0.00088996023149137,50.0,50,75.0,196850.0,73.0,7.0,12.0,12.0,2.0,8.0,-6000.0,4.0,3786.0,786552.0,0.0015256461111280628,3.0237157840738176,0.408248290463863,3.605551275463989,27.0
3.130434782608696,1.0,2.3333333333333335,0.0006314389230177729,Haiti,5.261991025148107e-05,58.0,74,67.0,27560.0,72.0,6.0,6.0,10.0,1.0,4.0,-35000.0,414.0,139451.0,11402528.0,5.261991025148107e-05,2.8010444127809793,0.0,1.5275252316519465,57.0
1.5,,2.0,1.1235955056179776,Holy See,,44.0,,77.0,0.0,9.0,0.0,2.0,3.0,0.0,2.0,,2003.0,2.0,801.0,0.24968789013732834,0.8366600265340756,,,
15.292682926829269,3.2777777777777777,5.416666666666667,0.006330387465146269,Honduras,0.0005956823930520414,49.0,64,66.0,111890.0,627.0,59.0,65.0,72.0,8.0,27.0,-6800.0,89.0,158490.0,9904607.0,0.0006562602635319099,15.521346433926125,2.295918515554365,7.341765125057812,57.0
50.895833333333336,7.485714285714286,14.3125,0.025288936188757532,Hungary,0.0027121167750529976,42.0,53,52.0,90530.0,2443.0,262.0,458.0,210.0,23.0,95.0,6000.0,107.0,-24328.0,9660351.0,0.0047410285609705075,44.4772184493692,5.922893909982481,22.11325321480165,72.0
32.54545454545455,1.6,42.648648648648646,0.5245528846012959,Iceland,0.0029304630424653397,37.0,53,48.0,100250.0,1790.0,10.0,1570.0,99.0,5.0,99.0,380.0,3.0,2212.0,341243.0,0.46008269766705834,30.129853647306035,1.2649110640673518,27.28472936381185,94.0
461.10526315789474,22.324324324324323,148.475,0.0019045591655855497,India,5.978241873485062e-05,8.0,49,25.0,2973190.0,26283.0,825.0,5939.0,1893.0,59.0,702.0,-532687.0,464.0,13586631.0,1380004385.0,0.000430360951353064,564.5914668466839,18.124651803634823,194.4381765168031,35.0
172.14,17.142857142857142,27.42105263157895,0.00314671184789657,Indonesia,0.0002632313849756629,40.0,49,48.0,1811570.0,8607.0,720.0,1042.0,436.0,60.0,102.0,-98955.0,151.0,2898047.0,273523615.0,0.0003809543099231121,134.65026656384413,13.673138038970887,26.446919382188277,56.0
1333.2537313432836,85.60606060606061,1337.1176470588234,0.10635178436228022,Iran,0.006726755123218736,28.0,28,35.0,1628550.0,89328.0,5650.0,68193.0,3186.0,158.0,6482.0,-55000.0,52.0,1079043.0,83992949.0,0.08118895789693013,892.331935509318,52.345855405070786,1209.6969479511606,76.0
31.482142857142858,2.263157894736842,29.142857142857142,0.004383119663915412,Iraq,0.00021381071531294694,33.0,42,47.0,434320.0,1763.0,86.0,1224.0,91.0,7.0,79.0,7834.0,93.0,912710.0,40222493.0,0.0030430734365470584,23.651247187125108,1.464613416872157,21.257505335787762,73.0
363.94117647058823,27.973684210526315,2308.25,0.37589721385252417,Ireland,0.02152786694279582,38.0,49,55.0,68890.0,18561.0,1063.0,9233.0,1515.0,220.0,9156.0,23604.0,72.0,55291.0,4937786.0,0.18698663733098195,333.3810679546579,36.4465449681283,4565.208748421771,63.0
259.2881355932203,6.03030303030303,160.875,0.17674239662828467,Israel,0.002299106872076654,30.0,59,36.0,21640.0,15298.0,199.0,6435.0,1131.0,13.0,708.0,10000.0,400.0,136158.0,8655535.0,0.07434549106438829,251.75248181137795,3.522116271547978,173.3996698751774,93.0
2959.8636363636365,412.25,1107.3859649122808,0.3230980817549242,Italy,0.04363745150535149,9.0,30,31.0,294140.0,195351.0,26384.0,63120.0,6557.0,919.0,3033.0,148943.0,206.0,-88249.0,60461826.0,0.104396450084058,1964.5604940965893,286.77163083884057,910.229420734645,69.0
9.838709677419354,1.1666666666666667,2.5454545454545454,0.01029999321213562,Jamaica,0.0002363932868358995,49.0,57,54.0,10830.0,305.0,7.0,28.0,52.0,2.0,6.0,-11332.0,273.0,12888.0,2961167.0,0.000945573147343598,13.259202525525554,0.408248290463863,1.6949121725703882,55.0
174.06578947368422,8.0,37.63636363636363,0.01046123515426321,Japan,0.00028463794539602114,1.0,22,4.0,364555.0,13231.0,360.0,1656.0,1161.0,47.0,138.0,71560.0,347.0,-383840.0,126476461.0,0.0013093345488216974,248.06640699760567,10.164555170698904,36.81132972023247,92.0
10.829268292682928,1.4,11.448275862068966,0.00435160412477186,Jordan,6.860637133649328e-05,41.0,65,51.0,88780.0,444.0,7.0,332.0,40.0,2.0,36.0,10220.0,115.0,101440.0,10203134.0,0.003253902183387967,8.570012949302907,0.5477225575051661,7.25842469576143,91.0
59.11363636363637,1.8125,20.838709677419356,0.013852269197149426,Kazakhstan,0.000133143687016046,51.0,58,64.0,2699700.0,2601.0,25.0,646.0,193.0,5.0,70.0,-18000.0,7.0,225280.0,18776707.0,0.003440432872494629,54.11066004638449,1.1086778913041726,20.60274540636684,58.0
9.27027027027027,1.2727272727272727,5.157894736842105,0.0006378868011661836,Kenya,2.6036195965966676e-05,51.0,64,63.0,569140.0,343.0,14.0,98.0,29.0,2.0,15.0,-10000.0,94.0,1197323.0,53771296.0,0.00018225337176176672,6.117591431676761,0.46709936649691375,4.657886477013855,28.0
132.4320987654321,4.172413793103448,161.74074074074073,0.020924849887900502,"Korea, South",0.00047201842588291584,1.0,29,16.0,97230.0,10728.0,242.0,8717.0,851.0,11.0,1369.0,11731.0,527.0,43877.0,51269185.0,0.017002415778600732,187.4415200983766,2.4718622217500683,215.50722836760312,82.0
52.58181818181818,1.5833333333333333,16.82051282051282,0.0677192815667975,Kuwait,0.00044490537682197537,33.0,73,46.0,17820.0,2892.0,19.0,656.0,278.0,4.0,115.0,39520.0,240.0,63488.0,4270571.0,0.015360943536590305,61.94671871532793,0.90033663737852,22.46619893232802,
19.558823529411764,1.6,17.25,0.010192828387256972,Kyrgyzstan,0.0001226204918767756,56.0,72,68.0,191800.0,665.0,8.0,345.0,69.0,3.0,68.0,-4000.0,34.0,108345.0,6524195.0,0.005288008712185948,15.47077631491375,0.8944271909999159,18.4615532219914,36.0
16.408163265306122,1.7142857142857142,37.125,0.04262542956783964,Latvia,0.0006362004413110394,40.0,72,48.0,62200.0,804.0,12.0,267.0,48.0,4.0,134.0,-14837.0,30.0,-20545.0,1886198.0,0.014155459819170628,11.55587579139385,1.1126972805283737,41.39509115134995,69.0
13.538461538461538,1.411764705882353,4.931034482758621,0.010314345804559264,Lebanon,0.00035162542515542947,30.0,48,42.0,10230.0,704.0,24.0,143.0,61.0,2.0,27.0,-30012.0,667.0,-30268.0,6825445.0,0.0020951014915511004,11.864366716632077,0.5072996561958923,5.175015765902544,78.0
6.315789473684211,1.375,5.0,0.0023726288787292043,Liberia,0.00021749098055017706,54.0,73,73.0,96320.0,120.0,11.0,25.0,17.0,3.0,13.0,-5000.0,53.0,120307.0,5057681.0,0.0004942976830685842,6.018975841074509,0.7440238091428449,4.69041575982343,53.0
5.785714285714286,1.0,55.0,0.2124422996223248,Liechtenstein,0.0026227444397817876,42.0,73,75.0,160.0,81.0,1.0,55.0,21.0,1.0,55.0,,238.0,109.0,38128.0,0.1442509441879983,5.713392787377492,,,15.0
31.0,1.7826086956521738,28.75,0.05238238849732706,Lithuania,0.0015060855037800909,37.0,59,53.0,62674.0,1426.0,41.0,460.0,90.0,6.0,59.0,-32780.0,43.0,-37338.0,2722289.0,0.016897544676557116,21.988886081634767,1.2776584313476258,19.233651066121933,71.0
74.22,2.9,205.86666666666667,0.5928323359606887,Luxembourg,0.013578751968919034,38.0,52,60.0,2590.0,3711.0,85.0,3088.0,234.0,8.0,2279.0,9741.0,242.0,10249.0,625978.0,0.49330807152967043,67.2119067439934,1.8634413844023774,582.499401185059,88.0
4.92,,3.875,0.00044418735345880023,Madagascar,,58.0,,74.0,581795.0,123.0,0.0,62.0,14.0,0.0,9.0,-1500.0,48.0,721711.0,27691018.0,0.00022389931637760663,3.8935844667863573,,2.3909551787239063,39.0
88.33846153846154,2.6486486486486487,73.76470588235294,0.01774083970032873,Malaysia,0.0003027868844709536,3.0,55,16.0,328550.0,5742.0,98.0,3762.0,235.0,8.0,236.0,50000.0,99.0,416222.0,32365999.0,0.011623308769180893,70.54016518159108,1.7032031296650734,66.87618058331205,78.0
8.045454545454545,,2.4285714285714284,0.03274479043334123,Maldives,,46.0,,62.0,300.0,177.0,0.0,17.0,48.0,0.0,5.0,11370.0,1802.0,9591.0,540544.0,0.003144979872128818,11.353527971630553,,1.618347187425374,35.0
9.73913043478261,1.0,16.6,0.10146237172823484,Malta,0.000905914033287811,45.0,77,51.0,320.0,448.0,4.0,249.0,52.0,1.0,39.0,900.0,1380.0,1171.0,441543.0,0.05639314857216625,9.424400440956315,0.0,12.408522416928962,93.0
1.1666666666666667,1.0,3.0,0.00015054870702318321,Mauritania,2.150695814616903e-05,52.0,68,67.0,1030700.0,7.0,1.0,6.0,2.0,1.0,4.0,5000.0,5.0,123962.0,4649658.0,0.00012904174887701418,0.408248290463863,,1.4142135623730951,57.0
11.413793103448276,1.2857142857142858,16.38888888888889,0.026026759597662468,Mauritius,0.0007076762428367438,56.0,59,73.0,2030.0,331.0,9.0,295.0,41.0,2.0,72.0,0.0,626.0,2100.0,1271768.0,0.02319605462631549,10.39751770300183,0.48795003647426666,15.774659086048288,41.0
282.48979591836735,37.285714285714285,714.9,0.010735829087586458,Mexico,0.0010121555381664735,37.0,57,41.0,1943950.0,13842.0,1305.0,7149.0,2209.0,236.0,4522.0,-60000.0,66.0,1357224.0,128932753.0,0.005544750913679785,445.17380138028585,56.04177613413861,1386.0882968507694,84.0
75.0909090909091,3.4814814814814814,31.73076923076923,0.08190456878260906,Moldova,0.002330214729287304,46.0,56,55.0,32850.0,3304.0,94.0,825.0,222.0,10.0,115.0,-1387.0,123.0,-9300.0,4033963.0,0.02045135267725559,59.60717070247785,2.5924501385364622,34.5561082210456,43.0
3.9166666666666665,1.3333333333333333,3.0,0.23953926915040008,Monaco,0.010193160389378727,38.0,67,60.0,1.0,94.0,4.0,42.0,12.0,2.0,9.0,,26337.0,278.0,39242.0,0.10702818408847663,2.7962189792128487,0.5773502691896257,2.935197542821371,
2.0555555555555554,,1.5,0.00112863718584994,Mongolia,,48.0,,68.0,1553560.0,37.0,0.0,9.0,13.0,0.0,2.0,-852.0,2.0,53123.0,3278290.0,0.00027453336953106654,2.8997408042834008,,0.5477225575051661,67.0
8.64864864864865,1.0,15.3,0.050950059388662976,Montenegro,0.0009553136135374309,55.0,61,72.0,13450.0,320.0,6.0,153.0,30.0,1.0,41.0,-480.0,47.0,79.0,628066.0,0.024360497145204486,7.7359773361447575,0.0,14.39174145898342,68.0
79.53061224489795,4.416666666666667,15.794117647058824,0.01055795414645565,Morocco,0.0004307710313796377,40.0,48,51.0,446300.0,3897.0,159.0,537.0,281.0,12.0,51.0,-51419.0,83.0,438791.0,36910560.0,0.0014548682003199085,71.34076150210818,3.409021644317996,13.737317923936809,64.0
2.0,,1.4,0.0006296968993331116,Namibia,,52.0,,62.0,823290.0,16.0,0.0,7.0,3.0,0.0,2.0,-4806.0,3.0,46375.0,2540905.0,0.0002754923934582363,0.9258200997725514,,0.5477225575051661,55.0
3.0625,,1.7142857142857142,0.0001681721621668372,Nepal,,3.0,,21.0,143350.0,49.0,0.0,12.0,14.0,0.0,3.0,41710.0,203.0,528098.0,29136808.0,4.118501930616422e-05,3.9743972289308642,,0.9511897312113419,21.0
655.859649122807,92.16666666666667,16.904761904761905,0.21817495922934238,Netherlands,0.025818693013872532,36.0,44,52.0,33720.0,37384.0,4424.0,102.0,1346.0,234.0,247.0,16000.0,508.0,37742.0,17134872.0,0.0005952772801570972,439.7073474237679,62.422150096700726,53.05365657700208,92.0
32.666666666666664,1.6363636363636365,34.60606060606061,0.030483802835740207,New Zealand,0.00037327105513151274,37.0,67,62.0,263310.0,1470.0,18.0,1142.0,89.0,4.0,100.0,14881.0,18.0,39170.0,4822233.0,0.023681974720010417,30.312013819906156,1.026910636104941,24.749923477077907,87.0
1.0909090909090908,1.0,2.3333333333333335,0.00018114427024068337,Nicaragua,4.528606756017084e-05,57.0,65,81.0,120340.0,12.0,3.0,7.0,2.0,1.0,4.0,-21272.0,55.0,79052.0,6624554.0,0.00010566749097373197,0.30151134457776363,0.0,1.5275252316519465,57.0
23.586206896551722,1.9285714285714286,21.666666666666668,0.002825670505998271,Niger,0.00011153962523677384,58.0,63,74.0,1266700.0,684.0,27.0,325.0,69.0,4.0,66.0,4000.0,19.0,895929.0,24206644.0,0.0013426066000722778,21.443475933218526,0.9168747682531898,20.807507802530818,17.0
29.55,1.9444444444444444,8.88,0.0005733978639105563,Nigeria,1.6978786156403952e-05,37.0,61,56.0,910770.0,1182.0,35.0,222.0,208.0,6.0,29.0,-60000.0,226.0,5175990.0,206139589.0,0.00010769401504919078,40.4500007923679,1.3920878193318216,6.989992846920518,52.0
30.377777777777776,2.107142857142857,16.26086956521739,0.06561471920068121,North Macedonia,0.0028319447204390572,35.0,60,51.0,25220.0,1367.0,59.0,374.0,107.0,6.0,48.0,-1000.0,83.0,-85.0,2083374.0,0.017951649583800126,21.70388411917521,1.4230714230607946,14.441787195195209,59.0
129.29310344827587,5.583333333333333,5.333333333333333,0.1383262614593227,Norway,0.003707638158864363,35.0,52,47.0,365268.0,7499.0,201.0,32.0,386.0,16.0,19.0,28000.0,15.0,42384.0,5421241.0,0.0005902707516599982,94.25013539395358,3.6045606032992623,6.97614984548545,83.0
